TransactionID,CustomerID,TransactionDate,TransactionHour,TransactionAmount (INR),CustAccountBalance,tx_zscore,daily_velocity,is_night,if_anomaly,rf_fraud_prob,combined_risk,risk_tier
T81047,C1153623,2016-08-01,0,8400.0,6521.73,0.0,1,1,1,0.9956957962552713,0.8974174777531627,Critical
T80740,C2031231,2016-08-01,0,30000.0,7080.51,0.7071067811865476,1,1,1,0.9956950238477342,0.8974170143086404,Critical
T456163,C9034828,2016-08-21,0,55.0,0.19,0.7071067811865475,1,1,1,0.9956882729338258,0.8974129637602954,Critical
T859984,C1723387,2016-09-08,2,80.0,49.38,-0.5903005434371393,1,1,1,0.9956758809703232,0.8974055285821938,Critical
T789370,C2026423,2016-09-05,0,11152.0,2293.87,0.0,1,1,1,0.9956663296792825,0.8973997978075694,Critical
T220383,C8523040,2016-08-07,1,17.0,14.81,0.0,1,1,1,0.9956442561889864,0.8973865537133918,Critical
T249695,C2523947,2016-08-12,2,1207.0,521.05,1.1536855457960167,2,1,1,0.9956344377109095,0.8973806626265457,Critical
T594421,C6113825,2016-08-26,1,4500.0,2340.08,0.7071067811865476,1,1,1,0.9955672342253113,0.8973403405351867,Critical
T911350,C7626217,2016-09-12,3,4000.0,285.61,0.0,1,1,1,0.9955662047621398,0.8973397228572839,Critical
T927193,C3335821,2016-09-11,0,249.0,283.13,0.7071067811865476,1,1,1,0.9955595816496696,0.8973357489898017,Critical
T1045113,C5036414,2016-09-18,0,220.0,61.07,-0.4889177122615933,1,1,1,0.9955542114456449,0.8973325268673868,Critical
T711419,C5227186,2016-09-03,1,5890.0,1826.43,0.0,1,1,1,0.9955256320445517,0.897315379226731,Critical
T841443,C1111150,2016-09-04,4,3039.0,1497.51,0.0,1,1,1,0.995482643123449,0.8972895858740695,Critical
T225130,C3635067,2016-08-07,0,1800.0,2756.17,0.7071067811865476,1,1,1,0.9954435745211996,0.8972661447127197,Critical
T552607,C5617578,2016-08-22,2,12500.0,2641.23,0.7071067811865475,1,1,1,0.9954402489849501,0.8972641493909701,Critical
T841264,C5235852,2016-09-04,0,5678.0,3685.37,0.7071067811865476,1,1,1,0.9954268795598379,0.8972561277359028,Critical
T202312,C6617718,2016-08-08,0,5593.0,3622.32,0.7071067811865476,1,1,1,0.995418931435378,0.8972513588612268,Critical
T1046999,C7948215,2016-09-18,0,15000.0,729.27,0.0,1,1,1,0.9954050572636851,0.897243034358211,Critical
T921704,C2235678,2016-09-11,4,570.0,1054.7,0.7071067811865475,1,1,1,0.9953980776091718,0.897238846565503,Critical
T1045088,C2719670,2016-09-18,1,2001.23,3175.31,0.7071067811865481,1,1,1,0.9953945671795214,0.8972367403077128,Critical
T220344,C7397926,2016-08-07,2,17200.0,3630.87,0.0,1,1,1,0.9953592202070568,0.8972155321242341,Critical
T220585,C1797944,2016-08-07,2,17200.0,3630.87,0.0,1,1,1,0.9953592202070568,0.8972155321242341,Critical
T346460,C2922733,2016-08-14,1,10000.0,2255.75,0.0,1,1,1,0.9953477347473731,0.8972086408484239,Critical
T225128,C4836366,2016-08-07,0,10661.0,1214.93,1.15461278130848,1,1,1,0.9953401024124641,0.8972040614474783,Critical
T223432,C1521640,2016-08-07,1,6089.39,9257.68,0.0,1,1,1,0.995297462691402,0.897178477614841,Critical
T709738,C7017568,2016-09-03,1,5387.0,1334.22,-0.7071067811865476,1,1,1,0.9952540211338256,0.8971524126802952,Critical
T106700,C8335115,2016-08-06,2,10.0,5.26,0.0,1,1,1,0.9952197825949205,0.8971318695569523,Critical
T224888,C1528619,2016-08-07,0,6170.4,2559.97,0.0,1,1,1,0.9951967221631363,0.8971180332978816,Critical
T220791,C7328636,2016-08-07,0,6170.4,2559.97,0.0,1,1,1,0.9951967221631363,0.8971180332978816,Critical
T151416,C2135657,2016-08-05,19,100000.0,8474.36,1.499868122322986,1,0,1,0.9951448101546481,0.8970868860927887,Critical
T660109,C4418630,2016-08-31,1,30.0,28.32,-1.067926460426168,1,1,1,0.9951428874654975,0.8970857324792985,Critical
T371944,C6836730,2016-08-13,1,10000.0,13239.55,0.0,1,1,1,0.9951115344561797,0.8970669206737079,Critical
T1044260,C7845720,2016-09-18,0,25178.0,8823.41,0.0,1,1,1,0.9951032685769596,0.8970619611461756,Critical
T565197,C9036116,2016-08-27,2,7000.0,9484.08,0.7071067811865476,1,1,1,0.995094021856436,0.8970564131138616,Critical
T1045078,C4525280,2016-09-18,4,400.0,561.4,-0.7071067811865475,1,1,1,0.9950922652221419,0.897055359133285,Critical
T194541,C6432275,2016-08-08,0,35581.0,30022.97,0.7071067811865475,1,1,1,0.9950774230547288,0.8970464538328373,Critical
T610233,C4625787,2016-08-26,2,720.0,915.4,-1.0109239203085978,1,1,1,0.9950659768595725,0.8970395861157434,Critical
T459326,C1868391,2016-08-21,0,7493.0,3367.13,0.0,1,1,1,0.9950567409902263,0.8970340445941358,Critical
T686563,C4767589,2016-08-30,0,30000.0,10766.73,0.0,1,1,1,0.9950528058965409,0.8970316835379244,Critical
T228262,C6640668,2016-08-07,0,3760.0,4318.33,0.7071067811865476,1,1,1,0.995052546587129,0.8970315279522774,Critical
T837253,C7037841,2016-09-04,3,2000.0,2189.31,0.7071067811865476,1,1,1,0.9950485707892093,0.8970291424735255,Critical
T586471,C2325090,2016-08-26,0,2686.0,2885.46,0.0,2,1,1,0.995017774268423,0.8970106645610538,Critical
T586471,C2325090,2016-08-26,0,2686.0,2885.46,0.0,2,1,1,0.995017774268423,0.8970106645610538,Critical
T34819,C1833388,2016-09-27,1,16312.0,10869.1,0.7071067811865476,1,1,1,0.995000832992276,0.8970004997953656,Critical
T1044149,C8530986,2016-09-18,3,7200.0,3211.25,0.0,1,1,1,0.9949615275438158,0.8969769165262895,Critical
T148519,C1074013,2016-08-04,0,18989.0,4487.67,0.0,1,1,1,0.9949566911148997,0.8969740146689398,Critical
T150226,C5774087,2016-08-04,0,18989.0,4487.67,0.0,1,1,1,0.9949566911148997,0.8969740146689398,Critical
T150708,C6374012,2016-08-04,0,18989.0,4487.67,0.0,1,1,1,0.9949566911148997,0.8969740146689398,Critical
T148696,C1874032,2016-08-04,0,18989.0,4487.67,0.0,1,1,1,0.9949566911148997,0.8969740146689398,Critical
T150004,C5074061,2016-08-04,0,18989.0,4487.67,0.0,1,1,1,0.9949566911148997,0.8969740146689398,Critical
T708893,C1185791,2016-09-03,0,37677.0,36935.9,0.0,1,1,1,0.994937780757056,0.8969626684542336,Critical
T982851,C4611342,2016-09-15,4,27000.0,4779.48,0.7071067811865476,1,1,1,0.9949172037884662,0.8969503222730797,Critical
T921943,C5010670,2016-09-11,2,8917.0,3071.93,1.1534039939994394,1,1,1,0.9949128335424248,0.8969477001254549,Critical
T971970,C8113787,2016-09-10,0,2800.0,2004.39,0.0,1,1,1,0.9948981019542225,0.8969388611725335,Critical
T550949,C2437073,2016-08-22,0,1580.0,1864.64,-0.7071067811865475,1,1,1,0.9948181861612325,0.8968909116967394,Critical
T923696,C7795754,2016-09-11,3,12200.0,3802.8,0.0,1,1,1,0.9948153145389784,0.896889188723387,Critical
T113019,C3322870,2016-08-06,17,81250.0,992.08,0.7071067811865476,1,0,1,0.9947930489525713,0.8968758293715426,Critical
T922753,C2823031,2016-09-11,1,7049.0,2991.4,0.0,1,1,1,0.9947903606861672,0.8968742164117003,Critical
T922997,C7319749,2016-09-11,0,3876.0,2721.81,0.7071067811865475,1,1,1,0.994774400731431,0.8968646404388585,Critical
T218174,C4212521,2016-08-07,2,10.0,8.44,-0.7071067811865475,1,1,1,0.994770008959452,0.8968620053756711,Critical
T1032987,C5516186,2016-09-13,1,1188.0,1442.83,0.23747267713950704,2,1,1,0.9947648467163436,0.8968589080298062,Critical
T972997,C1918635,2016-09-10,0,3779.0,5732.21,0.0,1,1,1,0.9946918864645281,0.8968151318787168,Critical
T841209,C4520941,2016-09-04,1,11733.0,6988.14,0.7071067811865476,1,1,1,0.9946711785877251,0.896802707152635,Critical
T456382,C3338059,2016-08-21,0,5449.0,4895.09,0.0,1,1,1,0.9946637213288874,0.8967982327973323,Critical
T617990,C1228339,2016-08-28,10,100000.0,6832.59,0.7071067811865475,1,0,1,0.994654330094901,0.8967925980569407,Critical
T372250,C3027692,2016-08-13,0,4167.0,6583.74,0.0,1,1,1,0.994648843339118,0.8967893060034708,Critical
T149451,C7930744,2016-08-04,1,14705.0,4138.7,0.0,1,1,1,0.9946337679565748,0.8967802607739448,Critical
T620947,C2727613,2016-08-28,1,4200.0,6583.74,0.0,1,1,1,0.9946277372000545,0.8967766423200327,Critical
T816069,C4421676,2016-09-04,19,46354.0,46062.13,1.0950607702350055,2,0,1,0.9946276461899887,0.8967765877139933,Critical
T816069,C4421676,2016-09-04,19,46354.0,46062.13,1.0950607702350055,2,0,1,0.9946276461899887,0.8967765877139933,Critical
T228024,C2435851,2016-08-07,0,2968.85,3460.3,0.0,1,1,1,0.9946205658137433,0.8967723394882459,Critical
T44509,C6229926,2016-08-03,0,15899.0,3965.79,0.0,1,1,1,0.9946197449119937,0.8967718469471961,Critical
T346403,C8522011,2016-08-14,1,10000.0,13147.02,0.0,1,1,1,0.9946097037615981,0.8967658222569588,Critical
T724368,C2424668,2016-09-02,1,21500.0,25373.35,0.7071067811865476,1,1,1,0.994580864174319,0.8967485185045914,Critical
T220140,C3811152,2016-08-07,4,2532.0,2038.76,0.49884027682639615,1,1,1,0.9945665320720919,0.896739919243255,Critical
T567668,C7233946,2016-08-27,0,15682.0,22366.54,0.7071067811865475,1,1,1,0.9945544095177767,0.8967326457106659,Critical
T1019538,C3537831,2016-09-13,18,37398.0,15459.94,0.5773502691896257,2,0,1,0.9945467768992217,0.8967280661395329,Critical
T1019538,C3537831,2016-09-13,18,37398.0,15459.94,0.5773502691896257,2,0,1,0.9945467768992217,0.8967280661395329,Critical
T971953,C5450969,2016-09-10,1,16350.0,21252.71,0.0,1,1,1,0.9945459128416456,0.8967275477049874,Critical
T641509,C8228346,2016-08-29,3,12910.0,15400.35,0.7071067811865475,1,1,1,0.9944166960765576,0.8966500176459344,Critical
T767137,C9022136,2016-09-01,3,29647.95,3193.95,0.7071067811865475,1,1,1,0.9944051717311813,0.8966431030387088,Critical
T258490,C3321623,2016-08-12,3,6200.0,9257.68,1.1546818584384855,1,1,1,0.9943730002848467,0.8966238001709079,Critical
T150958,C7635570,2016-08-04,0,50000.0,21250.2,0.0,1,1,1,0.9943709937455277,0.8966225962473167,Critical
T482257,C7228570,2016-08-20,0,110332.0,116260.93,0.0,1,1,1,0.9942806254272254,0.8965683752563351,Critical
T983006,C2011328,2016-09-15,4,29520.0,4779.48,0.0,1,1,1,0.9942302782771776,0.8965381669663066,Critical
T316074,C7028576,2016-08-15,0,99588.0,116260.93,0.7071067811865476,1,1,1,0.9940255568998563,0.8964153341399137,Critical
T458318,C2880341,2016-08-21,0,3596.0,4608.44,0.0,1,1,1,0.9940062377491049,0.8964037426494629,Critical
T294101,C7740271,2016-08-10,2,15756.0,6278.16,0.7071067811865476,1,1,1,0.993998337454171,0.8963990024725026,Critical
T971310,C4925367,2016-09-10,2,50000.0,14019.19,0.7071067811865475,1,1,1,0.9939675266529616,0.896380515991777,Critical
T476005,C5728536,2016-08-20,0,108132.0,116260.93,0.7071067811865476,1,1,1,0.993927295891505,0.896356377534903,Critical
T476305,C3028546,2016-08-20,0,108132.0,116260.93,0.7071067811865475,1,1,1,0.993927295891505,0.896356377534903,Critical
T1010934,C6979251,2016-09-14,22,55000.0,3834.89,0.0,2,0,1,0.99391450955191,0.8963487057311459,Critical
T1010934,C6979251,2016-09-14,22,55000.0,3834.89,0.0,2,0,1,0.99391450955191,0.8963487057311459,Critical
T479062,C4814248,2016-08-20,0,5034.0,6636.09,0.0,1,1,1,0.9938404324523797,0.8963042594714279,Critical
T859226,C1739869,2016-09-08,0,20720.0,6721.87,0.0,1,1,1,0.9937793877304903,0.8962676326382941,Critical
T725349,C2120578,2016-09-02,0,29916.0,10691.93,0.7071067811865475,1,1,1,0.9937421938821751,0.8962453163293049,Critical
T347295,C2120748,2016-08-14,4,5000.0,3050.47,0.0,1,1,1,0.9937386067362021,0.8962431640417212,Critical
T710147,C5434083,2016-09-03,0,87530.0,107521.49,0.0,1,1,1,0.9936848062940059,0.8962108837764036,Critical
T711212,C6734015,2016-09-03,0,87530.0,107521.49,0.0,1,1,1,0.9936848062940059,0.8962108837764036,Critical
T709736,C3334084,2016-09-03,0,87530.0,107521.49,0.0,1,1,1,0.9936848062940059,0.8962108837764036,Critical
T118896,C6636567,2016-08-06,2,12045.74,5044.64,1.1546560670256545,1,1,1,0.9936345760466355,0.8961807456279813,Critical
T620682,C1017144,2016-08-28,0,10234.0,12818.42,0.0,1,1,1,0.9936182982308253,0.8961709789384951,Critical
T642592,C1335165,2016-08-29,0,3284.94,2521.89,-0.7071067811865476,1,1,1,0.9936109677251219,0.8961665806350732,Critical
T922332,C5916962,2016-09-11,0,5086.0,2991.65,0.0,1,1,1,0.9934558640902412,0.8960735184541446,Critical
T108036,C2619234,2016-08-06,0,13704.0,13263.45,0.7071067811865475,1,1,1,0.9934006894139346,0.8960404136483606,Critical
T746858,C6837369,2016-09-01,22,50000.0,6710.98,0.5773502691896257,2,0,1,0.9933804381643586,0.8960282628986151,Critical
T746858,C6837369,2016-09-01,22,50000.0,6710.98,0.5773502691896257,2,0,1,0.9933804381643586,0.8960282628986151,Critical
T568878,C2010374,2016-08-27,0,8449.0,10462.07,0.0,1,1,1,0.9933568050318572,0.8960140830191143,Critical
T67554,C8416526,2016-08-02,0,7867.61,24.55,0.7071067811865475,1,1,1,0.9932756827803046,0.8959654096681828,Critical
T313677,C3649946,2016-08-15,0,2655.0,0.13,0.0,1,1,1,0.9932558989256556,0.8959535393553932,Critical
T684533,C7623937,2016-08-30,1,6325.92,4.96,0.0,1,1,1,0.9932244000094796,0.8959346400056878,Critical
T218511,C2312512,2016-08-07,2,300.0,2.4,0.0,1,1,1,0.993154042359852,0.8958924254159113,Critical
T127389,C4612291,2016-08-05,4,10000.0,163.12,1.1544804901013734,1,1,1,0.9931473711714265,0.8958884227028558,Critical
T924524,C4521538,2016-09-11,0,25.0,9.48,0.0,1,1,1,0.9931367251934493,0.8958820351160695,Critical
T914233,C1525569,2016-09-12,0,2447.0,12.97,0.0,1,1,1,0.9931292009112379,0.8958775205467426,Critical
T480460,C7510845,2016-08-20,0,100.0,21.04,0.0,1,1,1,0.9931173017726701,0.895870381063602,Critical
T790361,C3720714,2016-09-06,0,885.0,24.96,0.4724085089149374,1,1,1,0.9930892261129799,0.8958535356677879,Critical
T1034071,C4631355,2016-09-13,0,665.0,47.0,0.8397954364045069,1,1,1,0.9930812809640486,0.8958487685784291,Critical
T219772,C3526534,2016-08-07,4,93.0,0.05,0.0,1,1,1,0.9930707519043763,0.8958424511426257,Critical
T481955,C2422353,2016-08-20,1,12232.0,11838.68,0.7071067811865476,1,1,1,0.9930189556883559,0.8958113734130135,Critical
T148433,C6034833,2016-08-04,0,36.0,54.51,-0.7071067811865476,1,1,1,0.9929940395803634,0.8957964237482179,Critical
T841229,C6621382,2016-09-04,0,50.0,97.03,0.0,1,1,1,0.9929874771185339,0.8957924862711202,Critical
T973388,C4728636,2016-09-10,1,51.0,96.65,0.0,1,1,1,0.9929566731556977,0.8957740038934185,Critical
T790274,C2421822,2016-09-05,2,39.0,3.23,0.0,1,1,1,0.9929360322912171,0.8957616193747302,Critical
T457957,C1636377,2016-08-21,1,60.0,102.8,0.0,1,1,1,0.9929300396663837,0.8957580237998302,Critical
T587358,C6919269,2016-08-26,2,4000.0,125.68,0.0,1,1,1,0.9929270750478747,0.8957562450287249,Critical
T325458,C3011618,2016-08-15,3,907.0,1119.41,-0.4996263873916333,1,1,1,0.9928821933669858,0.8957293160201913,Critical
T984202,C8242622,2016-09-15,1,1264.0,358.97,1.1541025969620782,1,1,1,0.9928774395386154,0.8957264637231692,Critical
T106874,C7010868,2016-08-06,2,20.0,21.04,-0.7071067811865475,1,1,1,0.9928650964913157,0.8957190578947893,Critical
T150731,C5721886,2016-08-04,0,15871.0,5820.81,0.5773502691896257,2,1,1,0.9928646513077793,0.8957187907846675,Critical
T150731,C5721886,2016-08-04,0,15871.0,5820.81,0.5773502691896257,2,1,1,0.9928646513077793,0.8957187907846675,Critical
T111992,C3236754,2016-08-06,4,27989.0,58.56,0.7071067811865475,1,1,1,0.9928366239753276,0.8957019743851966,Critical
T680292,C8214972,2016-08-30,0,13912.56,1017.65,0.0,1,1,1,0.9928295429828903,0.8956977257897341,Critical
T276414,C4124263,2016-08-11,0,5122.0,159.6,0.0,1,1,1,0.9928182047836321,0.8956909228701793,Critical
T841242,C1560484,2016-09-04,0,30.0,56.61,0.0,1,1,1,0.9927868704198989,0.8956721222519393,Critical
T535515,C7719033,2016-08-22,0,11300.0,9454.6,0.0,1,1,1,0.9927771559876913,0.8956662935926147,Critical
T423032,C1025134,2016-08-17,4,50.0,95.75,-1.153728079464992,1,1,1,0.9927610265089678,0.8956566159053807,Critical
T228205,C3714562,2016-08-07,0,2960.0,535.76,1.1546894534701708,1,1,1,0.9927566440582467,0.895653986434948,Critical
T923457,C7623531,2016-09-11,0,850.0,1392.88,-0.7071067811865475,1,1,1,0.9927227296660154,0.8956336377996093,Critical
T279672,C2512689,2016-08-11,1,100.0,13.13,-1.1522335534536952,1,1,1,0.9927145230325489,0.8956287138195294,Critical
T541127,C1757222,2016-08-23,2,18304.0,976.38,0.0,1,1,1,0.9926988963922851,0.895619337835371,Critical
T217864,C4528575,2016-08-07,0,20405.0,29522.45,0.0,1,1,1,0.9926642570902665,0.8955985542541598,Critical
T395737,C7812044,2016-08-18,1,50.0,41.21,-0.5853400499889563,1,1,1,0.9926394920072871,0.8955836952043723,Critical
T622381,C7531475,2016-08-28,1,41.0,80.91,0.0,1,1,1,0.9926362424315402,0.8955817454589241,Critical
T971298,C4932581,2016-09-10,4,19.0,7.79,-0.5979626589287331,1,1,1,0.9926044894612228,0.8955626936767336,Critical
T498371,C8020746,2016-08-19,3,20.0,35.35,0.7071067811865474,1,1,1,0.9926024655209645,0.8955614793125788,Critical
T790487,C2521818,2016-09-05,2,920.85,3.23,0.0,1,1,1,0.992599196417417,0.8955595178504501,Critical
T665486,C2520314,2016-08-31,1,60.0,2.59,-1.3692569738613816,1,1,1,0.9925705184518656,0.8955423110711194,Critical
T992330,C3950434,2016-09-14,4,4416.9,27.58,0.0,1,1,1,0.9925288720966053,0.8955173232579632,Critical
T175170,C2371143,2016-08-09,4,7007.0,92.36,0.0,1,1,1,0.9925099965158711,0.8955059979095226,Critical
T539937,C1038142,2016-08-22,2,180.0,248.56,-1.0883864828300363,1,1,1,0.9924928079923532,0.8954956847954119,Critical
T203917,C7729622,2016-08-08,4,365.0,155.57,-0.5342742621399209,1,1,1,0.9924727860063491,0.8954836716038095,Critical
T362181,C3527169,2016-08-13,0,5502.0,4759.3,0.0,1,1,1,0.9924722592518348,0.8954833555511008,Critical
T563038,C2318072,2016-08-27,0,5961.0,7399.95,1.1524384179002771,1,1,1,0.9924368014237975,0.8954620808542786,Critical
T420533,C1840124,2016-08-17,4,8461.0,10.41,1.4992293921177826,1,1,1,0.9924366333774437,0.8954619800264663,Critical
T372534,C7954369,2016-08-13,0,500.0,24.26,0.0,1,1,1,0.992405706917383,0.8954434241504297,Critical
T923485,C3629715,2016-09-11,0,894.84,1396.26,-0.7071067811865477,1,1,1,0.9923980526051944,0.8954388315631165,Critical
T109234,C6120744,2016-08-06,0,200.0,350.68,-0.7071067811865475,2,1,1,0.9923840700391166,0.89543044202347,Critical
T63005,C8716676,2016-08-02,1,30.0,46.15,-0.7071067811865476,1,1,1,0.9923399760755651,0.8954039856453391,Critical
T790049,C4470979,2016-09-05,0,4490.0,3747.49,0.0,1,1,1,0.992316175703906,0.8953897054223436,Critical
T347691,C7730122,2016-08-14,0,2342.0,2230.9,0.7071067811865476,1,1,1,0.9923077955432035,0.895384677325922,Critical
T85059,C5031072,2016-08-01,1,13589.0,2502.5,0.0,1,1,1,0.9922950025738684,0.895377001544321,Critical
T199040,C8730015,2016-08-08,0,12954.0,67.12,1.1537610512606526,1,1,1,0.9922815664330052,0.895368939859803,Critical
T837456,C7728713,2016-09-04,1,200.0,384.5,-0.7071067811865475,1,1,1,0.9922757545146067,0.895365452708764,Critical
T148516,C2921652,2016-08-04,1,20780.0,2973.12,0.0,1,1,1,0.9922224829992435,0.8953334897995462,Critical
T326001,C3911617,2016-08-15,3,900.0,1119.41,0.5676006219791715,2,1,1,0.9922143024044249,0.8953285814426548,Critical
T220562,C1417283,2016-08-07,0,11141.0,1871.45,0.0,1,1,1,0.9921883098146128,0.8953129858887676,Critical
T840953,C1915852,2016-09-04,2,2502.0,3521.87,0.7071067811865475,1,1,1,0.9921824272989286,0.8953094563793571,Critical
T710573,C3322655,2016-09-03,0,20.0,15.58,-1.1402343457410768,1,1,1,0.9921616756915271,0.8952970054149163,Critical
T108013,C8832844,2016-08-06,3,9.0,3.35,-0.7071067811865476,1,1,1,0.9921593822283614,0.8952956293370169,Critical
T347762,C7718655,2016-08-14,0,15.0,21.03,-0.7071067811865475,1,1,1,0.9921553251033053,0.8952931950619831,Critical
T452990,C8127834,2016-08-21,0,6893.0,4678.04,0.7071067811865475,1,1,1,0.9921395232833371,0.8952837139700023,Critical
T670978,C5720849,2016-08-28,16,64434.0,386.28,1.1539886668314958,1,0,1,0.9921104357922524,0.8952662614753515,Critical
T148146,C2057024,2016-08-04,0,14496.0,3543.05,0.0,1,1,1,0.9920928343493125,0.8952557006095874,Critical
T790020,C2035421,2016-09-05,0,5.0,4.77,-0.7071067811865476,1,1,1,0.9920846983135023,0.8952508189881014,Critical
T965036,C4430464,2016-09-10,2,10900.0,10751.2,0.0,1,1,1,0.9920760278201133,0.8952456166920679,Critical
T560432,C7937755,2016-08-27,0,129.0,229.59,0.0,1,1,1,0.992066988398696,0.8952401930392175,Critical
T279114,C3324239,2016-08-11,0,5022.0,159.6,0.7071067811865475,1,1,1,0.9920462255769543,0.8952277353461726,Critical
T458798,C4442357,2016-08-21,2,100099.91,104272.56,0.0,1,1,1,0.991989574525299,0.8951937447151794,Critical
T452262,C6642336,2016-08-21,2,100000.0,104272.56,0.0,1,1,1,0.991989574525299,0.8951937447151794,Critical
T183594,C8930564,2016-08-09,1,8.99,16.26,-0.7071067811865476,1,1,1,0.9919574087031057,0.8951744452218633,Critical
T970525,C2023022,2016-09-10,0,2000.0,2.5,0.7071067811865476,2,1,1,0.991913471923231,0.8951480831539385,Critical
T630858,C3827153,2016-08-29,2,13500.0,2656.6,0.0,1,1,1,0.9919024306088304,0.8951414583652981,Critical
T1043615,C6536278,2016-09-18,2,709.0,1122.94,0.7071067811865476,1,1,1,0.9918753898256453,0.8951252338953872,Critical
T497323,C3128742,2016-08-19,1,500.0,883.08,0.7071067811865475,2,1,1,0.9918668278087881,0.8951200966852728,Critical
T347387,C6113167,2016-08-14,4,15051.0,2410.8,0.7071067811865475,1,1,1,0.991860472781698,0.8951162836690187,Critical
T678165,C4333792,2016-08-28,0,5976.0,3382.32,0.7071067811865476,1,1,1,0.9918301680749398,0.8950981008449639,Critical
T642838,C2228345,2016-08-29,0,15000.0,3327.87,0.0,1,1,1,0.9918137297428482,0.8950882378457088,Critical
T346841,C1562615,2016-08-14,1,8007.0,3824.8,0.0,1,1,1,0.9917775596856072,0.8950665358113643,Critical
T320962,C6031076,2016-08-15,4,13589.0,2502.5,0.7071067811865475,1,1,1,0.9917582581701536,0.8950549549020921,Critical
T458039,C8240635,2016-08-21,0,10.0,7.71,0.0,1,1,1,0.9917334212981367,0.895040052778882,Critical
T457801,C1040664,2016-08-21,0,10.0,7.71,0.0,1,1,1,0.9917334212981367,0.895040052778882,Critical
T664531,C5533044,2016-08-28,16,50000.0,12405.19,0.0,2,0,1,0.9917134203428477,0.8950280522057086,Critical
T664531,C5533044,2016-08-28,16,50000.0,12405.19,0.0,2,0,1,0.9917134203428477,0.8950280522057086,Critical
T406191,C8633266,2016-08-18,15,36710.0,4.71,0.0,2,0,1,0.9916407868538103,0.8949844721122862,Critical
T406191,C8633266,2016-08-18,15,36710.0,4.71,0.0,2,0,1,0.9916407868538103,0.8949844721122862,Critical
T563293,C5841924,2016-08-22,14,55000.0,67378.58,0.7071067811865475,2,0,1,0.9916094284830806,0.8949656570898483,Critical
T151570,C7172277,2016-08-04,3,40.0,0.55,-0.7071067811865475,2,1,1,0.9915841550933445,0.8949504930560066,Critical
T416505,C8012953,2016-08-17,4,50.0,8.64,-0.7071067811865475,2,1,1,0.9915707878868805,0.8949424727321282,Critical
T589573,C3614912,2016-08-26,0,3082.0,1466.05,0.9567697228280035,1,1,1,0.9915302673553864,0.8949181604132319,Critical
T109939,C7337267,2016-08-06,1,854.0,835.44,1.4973801207958335,1,1,1,0.9915293778219583,0.8949176266931749,Critical
T710787,C7640327,2016-09-03,1,56.0,61.33,-0.7071067811865475,2,1,1,0.9914850715610101,0.8948910429366059,Critical
T972773,C8731211,2016-09-10,1,11741.0,7841.95,0.7071067811865476,1,1,1,0.9914585080393558,0.8948751048236134,Critical
T195196,C7723931,2016-08-08,0,11231.0,11453.62,0.0,1,1,1,0.9914231797051168,0.8948539078230702,Critical
T837504,C1322544,2016-09-04,0,3023.0,3370.35,0.0,1,1,1,0.9914015974210071,0.8948409584526043,Critical
T567258,C2010884,2016-08-27,2,2945.0,4546.31,0.7071067811865475,1,1,1,0.9913900715839615,0.8948340429503769,Critical
T400932,C6420433,2016-08-18,3,45200.0,71208.56,0.7071067811865476,1,1,1,0.9913340903366039,0.8948004542019623,Critical
T226566,C7810633,2016-08-07,4,5000.0,3573.82,0.0,1,1,1,0.9910854450649934,0.8946512670389961,Critical
T567255,C2915850,2016-08-27,1,5408.0,9346.98,0.0,1,1,1,0.9910267002956133,0.8946160201773681,Critical
T1047237,C4032440,2016-09-18,2,30000.0,143.28,0.8660221103895822,2,1,1,0.9910177486935898,0.8946106492161539,Critical
T1047237,C4032440,2016-09-18,2,30000.0,143.28,0.8660221103895822,2,1,1,0.9910177486935898,0.8946106492161539,Critical
T246904,C3536813,2016-08-12,4,23989.0,10183.99,0.7071067811865476,1,1,1,0.9908462855824759,0.8945077713494856,Critical
T858507,C5636814,2016-09-08,1,45734.0,10183.99,0.0,1,1,1,0.9907483012297494,0.8944489807378497,Critical
T313661,C5723480,2016-08-15,0,30000.0,41938.78,0.0,1,1,1,0.9907044004444588,0.8944226402666753,Critical
T540565,C1527655,2016-08-22,1,4202.0,6583.74,0.7071067811865476,1,1,1,0.9905585160679944,0.8943351096407965,Critical
T789153,C1328491,2016-09-05,1,1165.0,1852.02,1.352518985196795,1,1,1,0.9905324842333681,0.8943194905400209,Critical
T516829,C5522139,2016-08-24,0,20800.0,11970.85,0.7071067811865476,1,1,1,0.9904716614137489,0.8942829968482493,Critical
T244246,C2033277,2016-08-12,0,65444.5,79364.1,0.7071067811865475,1,1,1,0.9904640908715839,0.8942784545229503,Critical
T535689,C3523130,2016-08-22,0,2000.0,2821.48,-0.7071067811865476,1,1,1,0.9903001976814049,0.8941801186088429,Critical
T909557,C8022384,2016-09-12,4,190.0,214.33,1.1448373667073315,2,1,1,0.9902179166359825,0.8941307499815894,Critical
T61674,C6142676,2016-08-02,0,9136.0,2210.8,0.7071067811865476,1,1,1,0.9901976278232005,0.8941185766939204,Critical
T458876,C1625227,2016-08-21,4,11970.0,1770.43,0.0,1,1,1,0.9901393047411252,0.8940835828446752,Critical
T914011,C1732052,2016-09-12,18,51000.0,56957.58,0.5773502691896258,2,0,1,0.9900990622526461,0.8940594373515875,Critical
T914011,C1732052,2016-09-12,18,51000.0,56957.58,0.5773502691896258,2,0,1,0.9900990622526461,0.8940594373515875,Critical
